player_id;player_name;Goals_90min;Assists_90min;Shots_90min;TShots_90min;Passes_acc;TPasses_90min;KeyPasses_90min;Dribbles_90min;ADribbles_90min;Duels_90min;TDuels_90min;DFouls_90min;CFouls_90min;Interceptions_90min
154;L. Messi;0.8934480476505625;0.2680344142951688;2.7101257445400395;4.1992058239576435;54;66.88947716743878;2.4123097286565187;4.765056254136334;7.356055592322965;8.517538054268696;14.920582395764395;2.9483785572468566;0.6551952349437459;0.1786896095301125
41112;Trincão;0.39589442815249265;0.26392961876832843;1.5835777126099706;2.2434017595307916;11;49.09090909090909;1.0557184750733137;3.563049853372434;5.93841642228739;6.202346041055718;13.328445747800586;1.715542521994135;0.7917888563049853;0.13196480938416422
1564;Junior Firpo;0.3146853146853147;0.3146853146853147;0.3146853146853147;0.3146853146853147;26;63.88111888111888;1.5734265734265733;0.3146853146853147;1.5734265734265733;3.4615384615384617;8.181818181818182;1.8881118881118881;2.832167832167832;1.2587412587412588
162123;Ilaix Moriba;0.16759776536312848;0.33519553072625696;0.5027932960893855;1.675977653631285;24;62.01117318435754;1.1731843575418994;2.8491620111731844;3.184357541899441;10.558659217877095;17.43016759776536;3.184357541899441;2.6815642458100557;0.8379888268156425
872;M. Pjanić;0.0;0.0;0.43548387096774194;1.7419354838709677;36;108.58064516129032;1.7419354838709677;1.0161290322580645;1.0161290322580645;5.806451612903226;9.0;1.4516129032258065;0.5806451612903226;1.596774193548387
56;A. Griezmann;0.44673539518900346;0.24054982817869416;1.168384879725086;2.1305841924398625;31;45.18900343642612;1.443298969072165;0.8934707903780069;1.2714776632302405;3.9518900343642613;7.010309278350515;1.168384879725086;0.44673539518900346;0.41237113402061853
127;M. ter Stegen;0.0;0.0;0.0;0.03225806451612903;24;28.580645161290324;0.03225806451612903;0.0;0.0;0.22580645161290322;0.3225806451612903;0.03225806451612903;0.03225806451612903;0.0
912;Neto;0.0;0.0;0.0;0.0;25;29.142857142857142;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0
38735;S. Dest;0.09384775808133472;0.04692387904066736;0.2346193952033368;0.4692387904066736;33;52.32012513034411;1.0792492179353492;1.3607924921793535;2.815432742440042;3.613138686131387;7.977059436913452;0.516162669447341;0.7507820646506778;0.516162669447341
136;Piqué;0.0;0.0;0.12121212121212122;0.42424242424242425;64;75.0909090909091;0.12121212121212122;0.12121212121212122;0.12121212121212122;5.090909090909091;7.515151515151516;0.30303030303030304;0.7878787878787878;1.5757575757575757
101814;R. Araújo;0.11944260119442601;0.059721300597213006;0.23888520238885202;0.59721300597213;40;63.603185136031854;0.17916390179163902;0.47777040477770405;0.47777040477770405;5.912408759124087;8.062375580623756;1.0152621101526211;0.7166556071665561;1.19442601194426
133;C. Lenglet;0.03631961259079903;0.0;0.18159806295399517;0.36319612590799033;64;83.49878934624698;0.3268765133171913;0.29055690072639223;0.39951573849878935;4.86682808716707;8.898305084745763;1.12590799031477;1.8159806295399517;1.1985472154963681
128;Jordi Alba;0.08913832948167712;0.14856388246946187;0.29712776493892373;0.7428194123473093;63;76.27269725982173;1.5747771541762958;0.5051172003961704;0.950808847804556;2.406734896005282;4.813469792010564;0.4456916474083856;0.5942555298778475;1.4559260482007264
137;Sergi Roberto;0.09544008483563096;0.19088016967126192;0.09544008483563096;0.2863202545068929;48;76.25662778366915;1.2407211028632026;0.7635206786850477;0.8589607635206787;3.531283138918346;6.1081654294803815;0.9544008483563097;0.6680805938494168;0.8589607635206787
139;S. Umtiti;0.0;0.0;0.140625;0.28125;44;86.484375;0.140625;0.140625;0.140625;3.9375;7.59375;1.125;1.96875;1.265625
162712;Óscar Mingueza;0.09448818897637795;0.09448818897637795;0.28346456692913385;0.5196850393700787;54;75.35433070866142;0.3779527559055118;0.3779527559055118;0.47244094488188976;4.251968503937008;7.653543307086614;0.7559055118110236;0.9448818897637795;0.9448818897637795
144;Sergio Busquets;0.0;0.17793594306049823;0.03558718861209965;0.0711743772241993;68;95.44483985765125;1.0676156583629892;0.2846975088967972;0.3202846975088968;6.085409252669039;11.138790035587188;2.1352313167259784;1.601423487544484;1.886120996441281
148;Riqui Puig;0.3191489361702128;0.0;0.6382978723404256;0.9574468085106383;22;110.1063829787234;1.9148936170212767;1.9148936170212767;2.234042553191489;7.0212765957446805;10.212765957446809;3.1914893617021276;0.6382978723404256;0.3191489361702128
147;Philippe Coutinho;0.273972602739726;0.273972602739726;1.36986301369863;2.8767123287671232;36;66.43835616438356;0.958904109589041;1.5068493150684932;2.0547945205479454;4.657534246575342;9.178082191780822;1.7808219178082192;1.2328767123287672;0.273972602739726
133609;Pedri;0.11124845488257108;0.11124845488257108;0.3337453646477132;0.6674907292954264;40;62.85537700865266;1.446229913473424;1.0754017305315204;1.5203955500618047;4.449938195302843;9.048207663782447;1.557478368355995;0.630407911001236;1.2237330037082819
538;F. de Jong;0.08549715009499684;0.11399620012666245;0.17099430018999368;0.37048765041165294;69;79.36985433818873;1.396453451551615;1.6814439518682711;1.9379354021532615;5.2723242558581385;8.321722609246358;1.2539582013932868;0.7124762507916402;1.0829639012032932
153;O. Dembélé;0.30405405405405406;0.15202702702702703;1.1655405405405406;2.027027027027027;26;46.722972972972975;2.027027027027027;3.1925675675675675;5.016891891891892;5.777027027027027;11.047297297297296;1.4189189189189189;0.7601351351351351;0.4560810810810811
